variant,scenario,contact_index,geom1_id,geom1_name,geom2_id,geom2_name,body1_name,body2_name,contact_pos_x,contact_pos_y,contact_pos_z,contact_dist,normal_force,force_x,force_y,force_z,classified_side,classified_region,is_floor_contact
duck_like_multi_patch,neutral,8,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,-0.01927230273198962,-0.17578681659044534,-0.0010701591574115515,-0.002140318314823103,1.206397694197269,1.206397694197269,-0.24023792756785078,0.7575162813683824,right,toe,True
duck_like_multi_patch,neutral,9,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,0.011513392222383975,-0.17542620946014104,-0.001503445631303466,-0.003006891262606932,1.408889958183246,1.408889958183246,-0.6042968595309247,0.8045930986523212,right,toe,True
duck_like_multi_patch,neutral,10,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,-0.019947732168436587,-0.11819078351101402,-0.0010840208802112292,-0.0021680417604224584,1.2451624074468672,1.2451624074468672,-0.22401799015226448,-0.3292945964104402,right,toe,True
duck_like_multi_patch,neutral,11,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,0.010837962785937008,-0.11783017638070972,-0.0015173073541031442,-0.0030346147082062885,1.064785271401598,1.064785271401598,-0.6830367862704443,0.005691756749649474,right,toe,True
duck_like_multi_patch,neutral,12,0,floor,11,R_foot_contact_duck_like_multi_patch_inner,world,R_link_ankle_pitch,-0.04452626535451552,-0.1704822444608001,-0.0007169997099034922,-0.0014339994198069844,1.325627688149735,1.325627688149735,0.38340845400265133,0.6564030699658634,right,inner,True
duck_like_multi_patch,neutral,13,0,floor,11,R_foot_contact_duck_like_multi_patch_inner,world,R_link_ankle_pitch,-0.013740570400141918,-0.17012163733049582,-0.0011502861837954072,-0.0023005723675908144,1.128666399786837,1.128666399786837,-0.376898643254781,0.7066852743042634,right,inner,True
duck_like_multi_patch,neutral,14,0,floor,11,R_foot_contact_duck_like_multi_patch_inner,world,R_link_ankle_pitch,-0.04475140849999784,-0.15128356676765634,-0.0007216202841700513,-0.0014432405683401026,1.4414275487461783,1.4414275487461783,0.38881509980782636,0.19125448785967414,right,inner,True
duck_like_multi_patch,neutral,15,0,floor,11,R_foot_contact_duck_like_multi_patch_inner,world,R_link_ankle_pitch,-0.01396571354562424,-0.15092295963735203,-0.0011549067580619663,-0.0023098135161239326,0.9829420041809744,0.9829420041809744,-0.37149199744960126,0.5030609484001958,right,inner,True
duck_like_multi_patch,neutral,16,0,floor,12,R_foot_contact_duck_like_multi_patch_outer,world,R_link_ankle_pitch,-0.0448452181439488,-0.14328411772884642,-0.0007235455234477833,-0.0014470910468955666,1.4896774906611734,1.4896774906611734,0.391067868893332,-0.0025574213512377098,right,outer,True
duck_like_multi_patch,neutral,17,0,floor,12,R_foot_contact_duck_like_multi_patch_outer,world,R_link_ankle_pitch,-0.014059523189575209,-0.14292351059854214,-0.0011568319973396983,-0.0023136639946793967,1.008012053476576,1.008012053476576,-0.3692392283641051,0.3324289318087439,right,outer,True
duck_like_multi_patch,neutral,18,0,floor,12,R_foot_contact_duck_like_multi_patch_outer,world,R_link_ankle_pitch,-0.04507036128943113,-0.12408544003570265,-0.0007281660977143424,-0.0014563321954286848,1.6054773512575649,1.6054773512575649,0.3964745146985071,-0.4677060034573467,right,outer,True
duck_like_multi_patch,neutral,19,0,floor,12,R_foot_contact_duck_like_multi_patch_outer,world,R_link_ankle_pitch,-0.01428466633505753,-0.12372483290539836,-0.0011614525716062574,-0.002322905143212515,1.1238119140729956,1.1238119140729956,-0.3638325825589065,-0.13271965029740784,right,outer,True
duck_like_multi_patch,neutral,20,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,-0.07389951387031116,0.11674859926544201,-0.0004650052503857938,-0.0009300105007715876,1.0807686688855362,1.0807686688855362,-0.5279455506323081,-0.5528231182532283,left,heel,True
duck_like_multi_patch,neutral,21,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,-0.043112928841002804,0.11698031708761045,-0.0009044620412240875,-0.001808924082448175,0.5501270471750936,0.5501270471750936,-0.20086436800567503,-0.34926267916941867,left,heel,True
duck_like_multi_patch,neutral,22,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,-0.07433452201227246,0.1743469329739442,-0.0004910912640875048,-0.0009821825281750097,2.493518011689254,2.493518011689254,-0.9176404432917866,0.19655799639718652,left,heel,True
duck_like_multi_patch,neutral,23,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,-0.04354793698296411,0.17457865079611265,-0.0009305480549257989,-0.0018610961098515979,2.3430608868748526,2.3430608868748526,-0.3168217003028932,0.551593316687871,left,heel,True
duck_like_multi_patch,neutral,24,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,-0.05150322843288289,0.1161171444608656,-0.0007842478834314184,-0.0015684957668628367,0.6945296069280643,0.6945296069280643,-0.285828509101605,-0.4087010978264593,left,center,True
duck_like_multi_patch,neutral,25,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,-0.015119082489154834,0.11639099279615557,-0.0013036059089675846,-0.002607211817935169,0.27741183859239027,0.27741183859239027,0.12391229797779829,-0.153499540614592,left,center,True
duck_like_multi_patch,neutral,26,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,-0.051950320134343114,0.17531543188349286,-0.0008110585086248435,-0.001622117017249687,2.414984270257245,2.414984270257245,-0.4809722743515099,0.47086117749802364,left,center,True
duck_like_multi_patch,neutral,27,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,-0.01556617419061506,0.17558928021878284,-0.0013304165341610098,-0.0026608330683220195,2.233041918494476,2.233041918494476,0.2298110702868913,0.8902931160403323,left,center,True
duck_like_multi_patch,neutral,28,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,-0.022122075411928923,0.11713830651181617,-0.001204091671341106,-0.002408183342682212,0.2737683331303248,0.2737683331303248,0.07173732158314651,-0.20203101154717826,left,toe,True
duck_like_multi_patch,neutral,29,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,0.00866450961737943,0.11737002433398461,-0.0016435484621793997,-0.0032870969243587993,0.33396554682646784,0.33396554682646784,0.33396554682646784,0.0,left,toe,True
duck_like_multi_patch,neutral,30,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,-0.02255708355389022,0.17473664022031837,-0.001230177685042817,-0.002460355370085634,2.238094145473053,2.238094145473053,0.0932456139115877,0.793573281231485,left,toe,True
duck_like_multi_patch,neutral,31,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,0.008229501475418132,0.1749683580424868,-0.0016696344758811111,-0.0033392689517622223,2.137345808177398,2.137345808177398,0.694677674759437,1.0952743458020455,left,toe,True
duck_like_multi_patch,neutral,32,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,-0.04735339198506382,0.12254855720220698,-0.0008470722554216863,-0.0016941445108433727,0.6748301591425054,0.6748301591425054,-0.29994140770632605,-0.37488875143617933,left,inner,True
duck_like_multi_patch,neutral,33,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,-0.016566806955755464,0.12278027502437541,-0.00128652904625998,-0.00257305809251996,0.3303205856444437,0.3303205856444437,0.17137161338762122,-0.1589489722568225,left,inner,True
duck_like_multi_patch,neutral,34,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,-0.047498394699050914,0.1417480017717077,-0.0008557675933222567,-0.0017115351866445134,1.1366500754381617,1.1366500754381617,-0.3937655802698788,-0.15525638795679117,left,inner,True
duck_like_multi_patch,neutral,35,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,-0.01671180966974256,0.14197971959387615,-0.0012952243841605508,-0.0025904487683211016,0.9826988547157716,0.9826988547157716,0.20766648057799422,0.19964756004060302,left,inner,True
duck_like_multi_patch,neutral,36,0,floor,23,L_foot_contact_duck_like_multi_patch_outer,world,L_link_ankle_pitch,-0.04755881249654555,0.14974777034233303,-0.0008593906507808249,-0.0017187813015616497,1.4360169436615946,1.4360169436615946,-0.3950020638981395,0.0053420783203293465,left,outer,True
duck_like_multi_patch,neutral,37,0,floor,23,L_foot_contact_duck_like_multi_patch_outer,world,L_link_ankle_pitch,-0.016772227467237194,0.14997948816450146,-0.0012988474416191186,-0.002597694883238237,1.2820657229390777,1.2820657229390777,0.2064299969497336,0.36024602631762515,left,outer,True
duck_like_multi_patch,neutral,38,0,floor,23,L_foot_contact_duck_like_multi_patch_outer,world,L_link_ankle_pitch,-0.047703815210532644,0.16894721491183376,-0.0008680859886813952,-0.0017361719773627904,2.1544974273985043,2.1544974273985043,-0.39796962460599195,0.3907783973851584,left,outer,True
duck_like_multi_patch,neutral,39,0,floor,23,L_foot_contact_duck_like_multi_patch_outer,world,L_link_ankle_pitch,-0.01691723018122429,0.1691789327340022,-0.0013075427795196893,-0.0026150855590393787,2.000546206676115,2.000546206676115,0.20346243624189508,0.7456823453824729,left,outer,True
duck_like_multi_patch,forward_pitch,0,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,-0.04919312206895905,-0.17542639734343352,-0.00028134644033583293,-0.0005626928806716659,7.451720747390203,7.451720747390203,0.062290854214003044,3.832619526013861,right,toe,True
duck_like_multi_patch,forward_pitch,1,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,-0.04986636485399312,-0.11783037037062483,-0.00024810076432807675,-0.0004962015286561535,3.5377509322379876,3.5377509322379876,0.0916846888636057,0.7103465392675433,right,toe,True
duck_like_multi_patch,forward_pitch,2,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,-0.052053894273444354,0.11737012829732521,-0.00022272380469853977,-0.00044544760939707953,4.785175809982745,4.785175809982745,0.034538974902018404,1.0574549693504112,left,toe,True
duck_like_multi_patch,forward_pitch,3,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,-0.052491341544763225,0.17496846649680267,-0.00021834934956871735,-0.0004366986991374347,5.86772867206963,5.86772867206963,0.011707560766068825,3.289899043827187,left,toe,True
duck_like_multi_patch,backward_pitch,0,0,floor,8,R_foot_contact_duck_like_multi_patch_heel,world,R_link_ankle_pitch,-0.010112115898747599,-0.17639322171527352,-0.003077614014392556,-0.006155228028785112,15.561049285556603,15.561049285556603,0.5700068284325064,4.482613035257436,right,heel,True
duck_like_multi_patch,backward_pitch,1,0,floor,8,R_foot_contact_duck_like_multi_patch_heel,world,R_link_ankle_pitch,0.020496313582652595,-0.17603153744695926,-0.0013722380168332995,-0.002744476033666599,0.0,0.0,0.0,0.0,right,heel,True
duck_like_multi_patch,backward_pitch,2,0,floor,8,R_foot_contact_duck_like_multi_patch_heel,world,R_link_ankle_pitch,-0.010779181302879262,-0.118797212231149,-0.0031382672320456623,-0.006276534464091325,19.788118403927815,19.788118403927815,0.7229446423628572,-8.838161141278377,right,heel,True
duck_like_multi_patch,backward_pitch,3,0,floor,8,R_foot_contact_duck_like_multi_patch_heel,world,R_link_ankle_pitch,0.019829248178520935,-0.11843552796283474,-0.0014328912344864064,-0.0028657824689728127,0.0,0.0,0.0,0.0,right,heel,True
duck_like_multi_patch,backward_pitch,4,0,floor,9,R_foot_contact_duck_like_multi_patch_center,world,R_link_ankle_pitch,0.012157824885004873,-0.17693012318721335,-0.0018364981558214519,-0.0036729963116429037,0.0,0.0,0.0,0.0,right,center,True
duck_like_multi_patch,backward_pitch,5,0,floor,9,R_foot_contact_duck_like_multi_patch_center,world,R_link_ankle_pitch,0.011472229886313995,-0.11773422455075204,-0.0018988361850760336,-0.003797672370152067,0.0,0.0,0.0,0.0,right,center,True
duck_like_multi_patch,backward_pitch,6,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,0.04136569731997091,-0.17578493453674496,-0.0002094816548610795,-0.000418963309722159,0.0,0.0,0.0,0.0,right,toe,True
duck_like_multi_patch,backward_pitch,7,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,0.040698631915839244,-0.11818892505262044,-0.0002701348725141859,-0.0005402697450283718,0.0,0.0,0.0,0.0,right,toe,True
duck_like_multi_patch,backward_pitch,8,0,floor,11,R_foot_contact_duck_like_multi_patch_inner,world,R_link_ankle_pitch,0.01625758325423169,-0.17048124599582332,-0.0016106861298329075,-0.003221372259665815,0.0,0.0,0.0,0.0,right,inner,True
duck_like_multi_patch,backward_pitch,9,0,floor,11,R_foot_contact_duck_like_multi_patch_inner,world,R_link_ankle_pitch,0.016035228119521135,-0.15128257616778182,-0.0016309038690506096,-0.0032618077381012193,0.0,0.0,0.0,0.0,right,inner,True
duck_like_multi_patch,backward_pitch,10,0,floor,12,R_foot_contact_duck_like_multi_patch_outer,world,R_link_ankle_pitch,0.015942580146725067,-0.14328313040609786,-0.001639327927057988,-0.003278655854115976,0.0,0.0,0.0,0.0,right,outer,True
duck_like_multi_patch,backward_pitch,11,0,floor,12,R_foot_contact_duck_like_multi_patch_outer,world,R_link_ankle_pitch,0.015720225012014512,-0.12408446057805636,-0.0016595456662756901,-0.0033190913325513802,0.0,0.0,0.0,0.0,right,outer,True
duck_like_multi_patch,backward_pitch,12,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,-0.01290331855553572,0.11674860467720463,-0.003397452500260653,-0.006794905000521306,15.403338516324286,15.403338516324286,-0.9968260578500301,-8.178325753393432,left,heel,True
duck_like_multi_patch,backward_pitch,13,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,0.017707790624485492,0.11697931739071993,-0.0016984258367968956,-0.003396851673593791,0.0,0.0,0.0,0.0,left,heel,True
duck_like_multi_patch,backward_pitch,14,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,-0.013324957949533879,0.17434695182694956,-0.0034536348793910918,-0.0069072697587821835,21.480114896519943,21.480114896519943,-1.0847374170462087,2.9290943332200423,left,heel,True
duck_like_multi_patch,backward_pitch,15,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,0.017286151230487337,0.17457766454046486,-0.0017546082159273346,-0.003509216431854669,0.0,0.0,0.0,0.0,left,heel,True
duck_like_multi_patch,backward_pitch,16,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,0.009365162405355947,0.11611641869783294,-0.002161016434193032,-0.004322032868386064,0.0,0.0,0.0,0.0,left,center,True
duck_like_multi_patch,backward_pitch,17,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,0.045541927799926475,0.11638907917744191,-0.0001530758319176831,-0.0003061516638353662,0.0,0.0,0.0,0.0,left,center,True
duck_like_multi_patch,backward_pitch,18,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,0.00893181080596895,0.17531471993507078,-0.002218759434965984,-0.004437518869931968,0.7708459129183765,0.7708459129183765,0.0,0.7708459129183765,left,center,True
duck_like_multi_patch,backward_pitch,19,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,0.04510857620053948,0.17558738041467975,-0.00021081883269063496,-0.00042163766538126993,0.0,0.0,0.0,0.0,left,center,True
duck_like_multi_patch,backward_pitch,20,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,0.03857900142904541,0.11713662151357127,-0.0005399985662534242,-0.0010799971325068485,0.0,0.0,0.0,0.0,left,toe,True
duck_like_multi_patch,backward_pitch,21,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,0.03815736203504726,0.1747349686633162,-0.0005961809453838632,-0.0011923618907677264,0.0,0.0,0.0,0.0,left,toe,True
duck_like_multi_patch,backward_pitch,22,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,0.01349255574471258,0.12254769587237485,-0.0019355734666543839,-0.0038711469333087677,0.0,0.0,0.0,0.0,left,inner,True
duck_like_multi_patch,backward_pitch,23,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,0.04410366492473379,0.12277840858589015,-0.0002365468031906271,-0.0004730936063812542,0.0,0.0,0.0,0.0,left,inner,True
duck_like_multi_patch,backward_pitch,24,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,0.013352009280046526,0.14174714492228982,-0.00195430092636453,-0.00390860185272906,0.0,0.0,0.0,0.0,left,inner,True
duck_like_multi_patch,backward_pitch,25,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,0.04396311846006774,0.14197785763580512,-0.0002552742629007734,-0.0005105485258015468,0.0,0.0,0.0,0.0,left,inner,True
duck_like_multi_patch,backward_pitch,26,0,floor,23,L_foot_contact_duck_like_multi_patch_outer,world,L_link_ankle_pitch,0.013293448253102337,0.14974691535975443,-0.0019621040345770896,-0.003924208069154179,0.0,0.0,0.0,0.0,left,outer,True
duck_like_multi_patch,backward_pitch,27,0,floor,23,L_foot_contact_duck_like_multi_patch_outer,world,L_link_ankle_pitch,0.04390455743312355,0.14997762807326973,-0.0002630773711133328,-0.0005261547422266656,0.0,0.0,0.0,0.0,left,outer,True
duck_like_multi_patch,backward_pitch,28,0,floor,23,L_foot_contact_duck_like_multi_patch_outer,world,L_link_ankle_pitch,0.013152901788436283,0.1689463644096694,-0.001980831494287236,-0.003961662988574472,0.0,0.0,0.0,0.0,left,outer,True
duck_like_multi_patch,backward_pitch,29,0,floor,23,L_foot_contact_duck_like_multi_patch_outer,world,L_link_ankle_pitch,0.0437640109684575,0.1691770771231847,-0.0002818048308234791,-0.0005636096616469582,0.0,0.0,0.0,0.0,left,outer,True
duck_like_multi_patch,left_support_roll,0,0,floor,8,R_foot_contact_duck_like_multi_patch_heel,world,R_link_ankle_pitch,-0.0710471511658917,-0.13798830717915375,-0.0071686935111785624,-0.014337387022357125,22.839457897693514,22.839457897693514,10.79096529247668,0.5702868199369222,right,heel,True
duck_like_multi_patch,left_support_roll,1,0,floor,8,R_foot_contact_duck_like_multi_patch_heel,world,R_link_ankle_pitch,-0.04026146521263223,-0.13755191099567757,-0.007584355260179543,-0.015168710520359086,14.73346752765299,14.73346752765299,2.8770013010119917,0.8261917013766915,right,heel,True
duck_like_multi_patch,left_support_roll,2,0,floor,8,R_foot_contact_duck_like_multi_patch_heel,world,R_link_ankle_pitch,-0.07172568260811653,-0.08060915356625015,-0.004672079516749121,-0.009344159033498242,0.0,0.0,0.0,0.0,right,heel,True
duck_like_multi_patch,left_support_roll,3,0,floor,8,R_foot_contact_duck_like_multi_patch_heel,world,R_link_ankle_pitch,-0.04093999665485706,-0.08017275738277395,-0.005087741265750101,-0.010175482531500203,0.0,0.0,0.0,0.0,right,heel,True
duck_like_multi_patch,left_support_roll,4,0,floor,9,R_foot_contact_duck_like_multi_patch_center,world,R_link_ankle_pitch,-0.048648137333894316,-0.13846786082569373,-0.0075056681593645355,-0.015011336318729071,21.00138219721269,21.00138219721269,5.028563683822126,0.9905476891031473,right,center,True
duck_like_multi_patch,left_support_roll,5,0,floor,9,R_foot_contact_duck_like_multi_patch_center,world,R_link_ankle_pitch,-0.012265053934587662,-0.13795211988158548,-0.007996904771820239,-0.015993809543640478,11.421575396255118,11.421575396255118,-4.324302851545233,1.2929807308046883,right,center,True
duck_like_multi_patch,left_support_roll,6,0,floor,9,R_foot_contact_duck_like_multi_patch_center,world,R_link_ankle_pitch,-0.0493455168717365,-0.07949484183465388,-0.004939703776200943,-0.009879407552401886,0.0,0.0,0.0,0.0,right,center,True
duck_like_multi_patch,left_support_roll,7,0,floor,9,R_foot_contact_duck_like_multi_patch_center,world,R_link_ankle_pitch,-0.012962433472429848,-0.07897910089054566,-0.005430940388656647,-0.010861880777313294,0.0,0.0,0.0,0.0,right,center,True
duck_like_multi_patch,left_support_roll,8,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,-0.019271224789955316,-0.13725436814330744,-0.007867760998134757,-0.015735521996269514,9.206655911716314,9.206655911716314,-2.5188832386230002,1.0006723023583617,right,toe,True
duck_like_multi_patch,left_support_roll,9,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,0.011514461163304157,-0.13681797195983125,-0.008283422747135737,-0.016566845494271475,6.3950449777806355,6.3950449777806355,-5.49159000046274,0.9034549773178964,right,toe,True
duck_like_multi_patch,left_support_roll,10,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,-0.019949756232180146,-0.07987521453040382,-0.005371147003705316,-0.010742294007410632,0.0,0.0,0.0,0.0,right,toe,True
duck_like_multi_patch,left_support_roll,11,0,floor,10,R_foot_contact_duck_like_multi_patch_toe,world,R_link_ankle_pitch,0.01083592972107933,-0.07943881834692762,-0.005786808752706297,-0.011573617505412593,0.0,0.0,0.0,0.0,right,toe,True
duck_like_multi_patch,left_support_roll,12,0,floor,11,R_foot_contact_duck_like_multi_patch_inner,world,R_link_ankle_pitch,-0.04452548163182836,-0.13203289074267485,-0.007284947752018968,-0.014569895504037936,0.0,0.0,0.0,0.0,right,inner,True
duck_like_multi_patch,left_support_roll,13,0,floor,11,R_foot_contact_duck_like_multi_patch_inner,world,R_link_ankle_pitch,-0.013739795678568884,-0.13159649455919867,-0.007700609501019948,-0.015401219002039897,0.0,0.0,0.0,0.0,right,inner,True
duck_like_multi_patch,left_support_roll,14,0,floor,11,R_foot_contact_duck_like_multi_patch_inner,world,R_link_ankle_pitch,-0.04475165877923663,-0.11290650620504032,-0.0064527430872091535,-0.012905486174418307,0.0,0.0,0.0,0.0,right,inner,True
duck_like_multi_patch,left_support_roll,15,0,floor,11,R_foot_contact_duck_like_multi_patch_inner,world,R_link_ankle_pitch,-0.013965972825977162,-0.11247011002156412,-0.006868404836210134,-0.013736809672420268,0.0,0.0,0.0,0.0,right,inner,True
duck_like_multi_patch,left_support_roll,16,0,floor,12,R_foot_contact_duck_like_multi_patch_outer,world,R_link_ankle_pitch,-0.04484589925732342,-0.10493717931435925,-0.0061059911435383946,-0.012211982287076789,0.0,0.0,0.0,0.0,right,outer,True
duck_like_multi_patch,left_support_roll,17,0,floor,12,R_foot_contact_duck_like_multi_patch_outer,world,R_link_ankle_pitch,-0.014060213304063943,-0.10450078313088307,-0.006521652892539375,-0.01304330578507875,0.0,0.0,0.0,0.0,right,outer,True
duck_like_multi_patch,left_support_roll,18,0,floor,12,R_foot_contact_duck_like_multi_patch_outer,world,R_link_ankle_pitch,-0.045072076404731695,-0.08581079477672472,-0.00527378647872858,-0.01054757295745716,0.0,0.0,0.0,0.0,right,outer,True
duck_like_multi_patch,left_support_roll,19,0,floor,12,R_foot_contact_duck_like_multi_patch_outer,world,R_link_ankle_pitch,-0.01428639045147222,-0.08537439859324852,-0.005689448227729561,-0.011378896455459121,0.0,0.0,0.0,0.0,right,outer,True
duck_like_multi_patch,right_support_roll,0,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,-0.0739011809337733,0.0785480200394755,-0.004701232468384603,-0.009402464936769207,0.0,0.0,0.0,0.0,left,heel,True
duck_like_multi_patch,right_support_roll,1,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,-0.04311456649851209,0.07870079676794858,-0.005148734112460546,-0.010297468224921093,0.0,0.0,0.0,0.0,left,heel,True
duck_like_multi_patch,right_support_roll,2,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,-0.07433338019128255,0.13592254974304088,-0.00723779239752584,-0.01447558479505168,22.493669009611317,22.493669009611317,-9.324212822110884,0.2302466086245598,left,heel,True
duck_like_multi_patch,right_support_roll,3,0,floor,19,L_foot_contact_duck_like_multi_patch_heel,world,L_link_ankle_pitch,-0.043546765756021344,0.13607532647151396,-0.007685294041601783,-0.015370588083203567,14.796589708131586,14.796589708131586,-2.6080468396032566,0.6816991630853142,left,heel,True
duck_like_multi_patch,right_support_roll,4,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,-0.05150491312248156,0.07786226191935085,-0.004991458210514886,-0.009982916421029771,0.0,0.0,0.0,0.0,left,center,True
duck_like_multi_patch,right_support_roll,5,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,-0.015120732426263765,0.07804281623481903,-0.005520323789877364,-0.011040647579754728,0.0,0.0,0.0,0.0,left,center,True
duck_like_multi_patch,right_support_roll,6,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,-0.05194911791492162,0.1368305285591264,-0.0075984781376878235,-0.015196956275375647,20.99405382063231,20.99405382063231,-4.437407977372592,0.7641589585319766,left,center,True
duck_like_multi_patch,right_support_roll,7,0,floor,20,L_foot_contact_duck_like_multi_patch_center,world,L_link_ankle_pitch,-0.015564937218703827,0.13701108287459457,-0.008127343717050301,-0.016254687434100603,11.897505555246951,11.897505555246951,3.4998790928634094,1.2976937956223473,left,center,True
duck_like_multi_patch,right_support_roll,8,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,-0.022123693019924902,0.07880496271918022,-0.0054538488697850485,-0.010907697739570097,0.0,0.0,0.0,0.0,left,toe,True
duck_like_multi_patch,right_support_roll,9,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,0.00866292141533631,0.0789577394476533,-0.005901350513860992,-0.011802701027721983,0.0,0.0,0.0,0.0,left,toe,True
duck_like_multi_patch,right_support_roll,10,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,-0.022555892277434153,0.1361794924227456,-0.007990408798926285,-0.01598081759785257,9.548581093485076,9.548581093485076,1.971157239379045,0.9895077229456617,left,toe,True
duck_like_multi_patch,right_support_roll,11,0,floor,21,L_foot_contact_duck_like_multi_patch_toe,world,L_link_ankle_pitch,0.008230722157827062,0.13633226915121868,-0.008437910443002229,-0.016875820886004457,5.989892645649161,5.989892645649161,4.806537058944577,1.1833555867045842,left,toe,True
duck_like_multi_patch,right_support_roll,12,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,-0.04735476056648738,0.08425804285443779,-0.0053343211541065924,-0.010668642308213185,0.0,0.0,0.0,0.0,left,inner,True
duck_like_multi_patch,right_support_roll,13,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,-0.016568146131226168,0.08441081958291086,-0.0057818227981825355,-0.011563645596365071,0.0,0.0,0.0,0.0,left,inner,True
duck_like_multi_patch,right_support_roll,14,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,-0.04749882698565713,0.10338288608895958,-0.006179841130487005,-0.01235968226097401,0.0,0.0,0.0,0.0,left,inner,True
duck_like_multi_patch,right_support_roll,15,0,floor,22,L_foot_contact_duck_like_multi_patch_inner,world,L_link_ankle_pitch,-0.016712212550395917,0.10353566281743265,-0.006627342774562948,-0.013254685549125896,0.0,0.0,0.0,0.0,left,inner,True
duck_like_multi_patch,right_support_roll,16,0,floor,23,L_foot_contact_duck_like_multi_patch_outer,world,L_link_ankle_pitch,-0.04755885466031119,0.11135157077001033,-0.006532141120645507,-0.013064282241291013,0.0,0.0,0.0,0.0,left,outer,True
